iId,uId,rating,mpip
973,423,4,4
1120,33,4,4
226,591,4,3
153,639,3,3
1323,926,3,3
1247,726,3,3
771,389,4,4
1403,941,4,3
1386,760,3,3
965,928,5,3
1151,124,4,4
385,543,3,4
1501,729,3,3
1528,640,4,3
692,585,4,3
1610,776,3,3
1170,339,4,3
119,448,3,4
251,347,4,4
844,317,4,4
1194,447,4,4
1131,637,2,3
1680,747,4,3
245,130,1,4
611,255,3,3
453,291,4,4
1263,111,4,4
656,96,4,3
648,795,3,3
1378,808,4,3
633,433,4,4
685,898,4,3
943,94,3,4
287,238,3,4
1610,424,3,4
602,62,3,4
349,239,4,3
1174,280,4,4
335,607,4,3
1431,823,4,3
359,11,3,4
1011,535,4,3
1185,259,4,4
680,312,4,3
1363,931,4,3
753,626,2,3
465,531,3,3
362,474,4,3
1105,803,3,3
329,95,3,4
1307,67,4,4
617,372,4,3
713,190,3,4
1071,613,4,3
82,667,4,3
369,347,4,4
406,581,4,3
853,329,3,4
998,757,3,3
553,96,4,3
1242,138,4,3
385,919,3,3
637,841,4,3
746,623,4,3
1512,508,4,4
1051,487,4,4
1464,649,4,3
1148,25,4,4
1475,614,3,3
852,213,4,3
640,531,3,4
814,59,4,4
815,644,4,3
1090,368,3,4
210,934,4,3
960,693,3,3
38,157,4,4
1553,243,4,4
109,407,3,4
527,814,3,3
1607,464,4,3
1639,639,3,2
1528,841,4,3
164,488,3,4
1619,669,3,3
70,782,3,2
1018,441,4,4
569,81,3,4
1388,135,3,4
1160,469,5,3
1345,19,4,4
1583,570,3,3
1379,521,3,4
1639,385,3,4
119,808,4,3
1539,789,4,3
1647,570,3,3
389,815,4,3
592,461,3,4
1127,379,4,4
410,209,3,4
1403,365,3,4
588,347,3,4
506,913,4,3
652,940,3,3
1592,107,3,4
1306,662,4,3
470,744,4,3
781,658,4,3
1365,600,4,3
1104,76,4,4
1218,184,4,4
1520,348,4,4
1440,369,4,3
862,458,4,4
1052,228,3,4
222,619,4,3
979,692,3,3
371,941,4,3
1429,895,4,3
1524,517,3,4
1489,412,4,4
1153,160,4,4
1409,599,4,3
792,583,4,3
1549,546,4,3
239,585,4,3
194,621,4,3
1161,95,3,4
1400,465,3,4
1479,5,3,3
833,272,4,3
720,306,4,4
1166,96,4,3
457,933,3,3
224,428,4,4
203,672,3,3
735,280,2,4
249,599,4,3
696,872,3,3
1284,142,4,4
1481,99,4,4
177,774,4,3
1487,369,4,3
1056,395,4,4
1416,405,2,2
301,34,4,4
1111,919,3,3
1374,503,4,3
854,369,4,3
1626,299,3,4
1355,136,4,3
273,552,3,3
1558,180,4,4
1006,278,4,3
264,891,4,3
681,468,4,4
1195,776,3,3
382,186,3,4
324,633,3,3
1179,75,3,4
1048,417,3,4
1394,250,4,4
753,337,4,4
1405,646,3,3
98,681,3,3
1615,677,4,3
1215,137,4,3
33,100,3,4
481,536,4,3
749,291,4,4
1425,275,3,4
1084,568,3,3
1197,477,4,3
599,827,3,3
546,889,4,3
222,614,3,3
1297,559,4,4
367,431,3,4
98,644,4,3
1522,208,4,4
1082,323,4,4
542,277,4,4
999,291,4,4
529,695,3,3
788,720,4,3
166,317,4,4
1168,844,4,3
1438,853,3,3
1482,747,4,3
1048,83,3,4
403,921,3,3
946,17,3,4
1626,125,3,4
1071,835,4,3
714,75,3,4
314,179,3,4
1597,443,3,4
1022,869,3,3
71,628,5,3
947,367,4,3
1346,622,3,3
201,900,3,3
905,8,4,4
1281,588,4,3
885,94,4,4
1042,208,4,4
845,94,4,4
1336,929,4,3
319,691,4,3
1616,908,4,3
417,560,3,3
1473,520,3,3
1402,686,5,3
991,28,4,4
1324,223,3,4
150,561,3,3
1651,906,4,3
1337,814,3,3
746,716,4,3
963,540,4,4
558,505,3,4
1491,203,3,4
1372,86,4,4
1393,12,4,4
143,835,5,3
1127,601,3,3
670,246,3,2
1132,433,4,4
939,638,4,3
720,713,3,3
1344,50,4,4
1560,169,4,4
468,685,2,3
912,192,4,4
360,576,4,3
1103,268,3,2
1443,122,4,4
929,182,4,4
580,877,4,3
1090,855,3,3
220,207,3,4
1406,794,4,3
1548,12,4,4
1036,318,4,4
486,445,2,3
278,541,2,3
1518,547,4,3
459,79,4,3
787,856,3,3
963,923,4,3
1062,401,3,4
1482,413,4,4
725,7,4,4
1503,814,3,3
1430,731,3,3
1290,148,4,3
60,585,4,3
1420,206,2,3
250,856,3,3
142,583,4,3
469,82,3,4
1197,576,4,3
1125,138,4,3
1583,438,4,3
923,670,4,3
586,537,3,2
378,663,4,3
1072,140,3,4
321,621,4,3
419,877,4,3
531,690,3,3
9,522,4,3
84,344,4,4
207,343,4,4
597,71,4,4
838,912,4,3
1191,816,4,3
1368,550,4,4
490,343,4,4
504,670,4,3
993,335,4,4
1048,343,4,4
1313,150,4,4
1528,117,4,4
347,253,4,4
902,318,4,4
617,139,4,3
7,504,4,3
1632,614,3,3
1415,463,3,3
19,614,3,3
1330,563,4,3
871,209,3,4
1019,547,4,3
116,626,2,3
899,516,4,3
1168,118,5,3
1171,627,3,3
1217,194,3,2
1275,817,3,3
1427,780,4,3
244,244,4,4
1273,102,3,3
596,152,2,3
1661,160,4,4
951,513,4,3
662,173,4,3
1569,54,4,4
156,677,4,3
197,141,3,4
1648,316,3,4
366,318,4,4
1240,600,4,3
843,489,4,4
627,448,3,4
71,557,4,3
377,691,4,3
838,254,3,4
860,634,3,3
1262,723,3,3
924,680,4,3
167,353,3,4
749,730,3,3
720,256,4,4
652,320,4,4
1115,113,4,4
1428,110,3,4
1462,764,4,3
30,712,4,3
502,542,3,3
1476,425,3,3
989,585,4,3
991,929,4,3
1329,691,4,3
555,854,3,3
51,55,3,4
1578,321,4,4
1050,922,3,3
1113,365,3,4
450,275,3,4
1320,811,4,3
552,167,3,4
708,839,3,3
1274,714,4,3
1333,12,4,4
565,607,4,3
1218,317,4,4
1341,935,4,3
1294,394,4,4
356,931,4,3
1360,293,3,4
506,376,4,4
411,196,4,4
44,496,3,4
182,283,4,3
1628,937,3,3
1522,232,4,4
627,111,4,4
487,828,3,3
705,919,3,3
143,225,2,3
603,265,4,4
187,675,4,3
692,817,3,3
1384,228,3,4
618,461,3,4
962,748,4,3
688,267,4,4
406,543,4,3
1449,190,3,4
529,70,3,4
28,264,4,3
1148,354,4,4
1455,667,4,3
1105,402,4,4
439,23,4,4
656,423,4,4
1429,609,2,3
530,673,4,3
366,474,4,3
1082,540,4,3
376,136,4,3
765,10,4,4
1285,259,4,4
1577,224,3,3
800,321,4,4
507,655,4,3
1011,480,4,4
160,134,4,4
243,565,5,3
1519,288,4,4
190,639,3,3
445,197,3,4
491,89,4,3
1424,942,4,3
439,570,3,3
604,217,3,3
1381,123,4,4
1567,732,4,3
963,593,4,3
118,250,4,4
49,491,4,4
240,577,3,3
420,124,4,4
376,113,4,4
996,201,3,4
224,54,4,4
345,63,3,4
1401,504,4,4
1419,700,4,3
548,318,4,4
314,537,1,2
1649,331,4,4
1555,825,4,3
1322,777,4,3
97,533,2,3
880,895,4,3
77,936,4,3
891,31,4,4
139,330,4,3
255,614,5,3
161,708,3,3
1477,769,3,3
564,281,3,4
1597,247,4,4
1410,408,4,4
848,69,4,4
1134,936,4,3
787,931,4,3
1528,801,4,3
1098,193,3,4
554,421,4,4
371,764,3,3
573,739,4,3
1108,586,3,3
901,917,4,3
1617,860,3,3
1481,710,4,3
1385,743,4,3
878,842,4,3
1338,790,3,3
1411,791,4,3
737,664,4,3
1076,545,4,3
649,296,4,3
1075,910,3,3
1354,485,3,4
1113,480,4,4
1481,491,4,4
295,533,4,3
811,43,4,4
378,545,3,3
761,474,4,3
807,560,3,3
1221,838,4,3
400,196,4,4
608,571,3,3
1437,672,3,3
352,559,4,3
350,634,3,3
164,448,3,4
1664,27,3,4
1616,28,4,4
339,348,4,4
201,552,3,3
1252,617,3,3
129,695,3,3
338,421,4,4
536,77,4,4
961,757,3,3
7,110,3,4
298,185,4,3
469,329,3,4
1018,735,3,3
1082,383,4,3
931,726,3,3
921,122,4,4
1361,31,4,4
65,902,3,3
56,787,3,3
1155,878,3,3
1680,316,3,4
4,350,4,3
947,713,3,3
929,314,3,4
76,680,4,3
1141,879,4,3
1332,484,4,4
517,51,4,4
5,908,4,3
1220,360,4,4
224,713,3,3
580,681,3,3
1494,644,4,3
1100,617,3,3
74,785,4,3
74,650,3,3
171,333,4,4
274,557,4,4
1574,218,4,4
1404,677,4,3
1010,119,4,4
360,802,3,3
121,96,4,3
479,63,3,4
349,374,3,4
994,714,4,3
511,374,3,4
385,755,3,3
1164,799,4,3
27,400,4,4
286,26,3,3
1047,430,4,4
489,467,4,4
399,130,4,4
1617,166,4,4
1284,938,3,3
1216,873,3,3
1501,350,4,3
382,545,4,3
1332,62,3,4
809,423,4,4
801,120,4,4
621,423,4,4
285,478,3,4
422,627,3,3
1070,511,4,3
330,204,3,4
481,283,4,3
1202,497,3,4
738,930,3,3
1435,649,4,3
133,567,4,3
847,38,4,4
172,229,3,3
560,693,3,3
811,855,3,3
623,750,3,3
22,193,3,4
1312,424,3,4
402,12,5,4
555,735,3,3
349,732,4,3
888,118,5,3
1326,789,4,3
4,192,4,4
1274,437,4,4
135,512,4,3
557,428,4,4
792,902,3,3
1586,783,4,3
1321,175,4,4
1396,585,4,3
1518,325,3,4
1466,402,4,4
521,848,4,3
1536,15,3,3
1665,919,3,3
976,532,4,3
1390,148,4,3
1167,897,4,3
227,353,3,4
1009,123,4,4
1104,80,4,4
846,227,3,4
814,839,3,3
1478,414,4,4
1301,936,4,3
775,373,4,4
267,72,4,4
1571,791,4,3
1412,190,3,4
642,837,3,3
1075,465,3,4
1112,779,4,3
1372,323,4,4
1035,710,4,3
1428,165,4,4
1461,572,3,3
1487,372,4,3
1079,550,4,3
884,370,4,4
338,228,3,4
130,901,4,3
242,174,4,4
1677,716,4,3
1491,434,4,4
1567,164,4,3
464,296,4,3
613,678,3,3
1370,39,4,4
1267,662,4,3
957,789,4,3
1543,659,4,3
1592,813,3,3
1246,582,3,3
45,219,4,4
349,282,4,4
603,633,3,3
1408,813,3,3
173,924,5,3
1116,686,5,3
720,242,4,3
1583,387,3,4
821,449,4,4
268,648,3,3
936,735,3,3
231,9,4,4
1139,864,4,3
1433,148,4,3
598,12,4,4
840,849,5,3
498,68,3,4
295,399,4,2
113,658,4,3
250,4,4,4
1514,893,3,3
761,191,4,4
193,923,4,3
1153,543,4,3
1636,45,4,4
490,29,4,4
1142,444,4,4
321,23,4,4
1310,92,3,4
872,77,4,4
1310,69,4,4
1069,454,3,2
1178,602,4,3
175,703,4,3
1106,846,4,3
808,601,3,3
1296,3,3,3
89,520,3,3
1381,820,3,3
986,51,4,4
1609,669,3,3
908,272,4,3
1141,882,4,3
18,299,3,4
1472,95,3,4
1427,504,4,4
1168,600,4,3
1676,603,4,3
1362,15,3,3
189,778,3,3
1638,176,4,4
696,896,1,2
491,292,4,3
456,41,4,4
1061,91,4,4
629,319,3,4
632,49,3,3
117,475,4,4
1153,807,4,3
1217,53,4,4
973,625,3,3
546,578,3,3
156,659,4,3
49,652,3,3
285,458,4,4
1103,631,3,3
1596,23,4,4
306,116,3,4
1492,727,3,3
376,333,4,4
1544,2,4,4
855,825,4,3
1265,567,4,3
593,884,4,3
704,169,4,4
384,704,4,3
1013,208,4,4
791,657,3,3
1226,493,4,4
1670,510,3,3
588,706,3,3
270,758,4,3
361,16,4,4
998,831,4,3
710,761,3,3
754,145,3,4
172,152,4,3
1183,644,4,3
671,580,4,3
903,259,4,4
757,12,4,4
1678,142,4,4
748,377,4,4
456,834,4,3
142,267,4,4
321,779,4,3
451,665,3,3
1658,830,4,3
1247,139,4,3
337,921,3,3
230,532,5,3
1521,82,3,4
356,642,4,3
827,679,4,3
243,175,4,4
838,857,3,3
1386,771,4,3
1443,813,3,3
977,67,4,4
1194,741,3,3
1429,827,3,3
189,743,4,3
801,614,3,3
438,12,4,4
1393,504,4,3
1135,290,3,4
96,826,5,3
282,604,3,3
1572,368,3,4
1126,536,4,3
1411,803,3,3
626,877,4,3
922,146,4,4
148,287,4,3
580,553,4,3
917,738,4,3
1180,881,3,3
1098,655,3,3
285,25,4,4
1002,785,4,3
537,334,4,4
77,907,5,3
1658,28,4,4
760,881,3,3
1039,625,3,3
1066,514,4,4
355,429,3,4
216,406,3,4
491,108,4,4
635,71,4,4
1447,511,4,4
516,804,4,3
589,34,4,4
1025,577,4,4
85,611,4,3
565,125,3,4
745,391,4,4
629,382,3,4
927,669,3,3
1601,776,3,3
1228,82,3,4
1364,121,4,4
722,779,4,3
784,158,4,4
246,344,4,4
525,741,3,3
633,193,3,4
1255,874,4,3
807,650,3,3
1652,866,3,3
608,172,3,4
163,641,4,3
1584,519,4,3
1037,241,3,4
1079,426,3,4
1632,509,3,3
1654,505,3,4
1295,74,4,4
1360,844,4,3
1447,146,4,4
544,624,4,3
1492,695,3,3
595,82,3,4
620,553,4,3
250,465,3,4
501,547,4,3
950,308,4,4
976,553,4,3
922,39,4,4
525,859,4,3
693,563,4,3
1110,133,3,4
22,191,4,4
1538,716,4,3
635,883,4,3
1433,653,3,2
750,575,3,3
468,797,3,3
1515,107,3,4
1586,648,3,3
890,121,4,4
277,501,4,4
972,77,4,4
1564,77,4,4
271,378,3,4
1627,659,4,3
874,762,3,3
419,454,4,2
588,27,3,4
1600,615,4,3
1227,895,4,3
245,737,4,3
1329,89,4,3
974,273,4,4
1384,905,3,3
1111,143,4,4
1134,101,3,3
1133,299,3,4
241,773,3,3
1449,170,4,4
150,300,4,4
1656,95,3,4
978,746,4,3
1302,649,4,3
918,124,4,4
1276,77,4,4
1129,86,4,4
233,65,4,4
1230,900,3,3
859,630,3,3
6,378,3,4
584,490,3,3
337,794,4,3
835,460,3,4
217,618,3,3
134,662,4,3
849,737,4,3
91,404,3,4
910,376,4,4
350,606,4,3
446,110,3,4
929,247,4,4
1339,779,4,3
314,457,4,3
979,708,3,3
1080,621,4,3
964,192,4,4
1425,338,4,3
426,868,4,3
248,849,5,3
300,599,4,4
884,730,3,3
504,146,4,4
511,19,4,4
1189,255,3,3
736,341,4,4
833,86,4,4
1493,54,4,4
1007,326,3,4
1186,868,3,2
1614,915,3,3
1370,22,3,4
469,445,2,3
1347,146,4,4
272,148,4,3
1474,272,4,3
508,752,3,3
313,182,4,4
313,628,5,3
1193,524,3,4
116,545,4,4
1111,534,4,3
389,895,4,3
401,491,4,4
888,495,4,4
1208,618,3,3
762,8,4,4
538,187,4,4
824,903,3,3
1509,614,3,3
487,97,4,4
196,622,3,3
223,674,4,3
42,778,5,3
444,840,4,3
1184,299,3,4
594,314,4,4
1159,55,3,4
89,583,4,3
1012,75,3,4
299,622,3,3
1588,717,4,3
136,297,3,4
270,920,3,3
1587,505,3,4
962,690,3,3
435,858,3,3
980,262,3,4
295,574,4,3
174,701,4,3
1511,856,3,3
508,740,3,3
1521,223,3,4
397,890,4,3
300,21,3,3
702,857,3,3
1221,63,3,4
68,340,4,3
458,63,3,4
203,425,3,2
674,315,4,3
1363,331,4,4
391,65,4,4
319,524,4,4
1339,440,4,3
349,526,3,3
669,567,4,3
813,903,4,3
539,167,3,4
22,275,3,4
76,607,4,3
669,69,4,4
250,629,4,3
973,426,4,4
1662,354,4,4
30,182,4,4
54,447,4,4
335,425,3,2
1307,313,4,4
503,908,4,3
400,49,3,3
258,752,3,3
1270,788,3,3
662,374,3,4
1097,441,4,4
1466,153,3,3
1432,173,4,3
847,163,3,4
1140,753,4,3
464,314,4,4
1080,638,4,3
1507,920,3,3
1038,786,4,3
227,120,4,4
1025,79,4,4
883,560,3,3
341,449,4,4
1649,349,3,4
83,761,3,3
1154,702,2,3
1568,239,4,3
1678,685,2,3
1567,32,3,4
1159,744,4,3
995,937,3,3
1600,192,4,4
930,379,4,4
738,224,3,3
208,380,2,4
1119,360,4,4
379,821,4,3
776,737,4,3
1670,793,4,3
1504,196,4,4
734,268,3,2
1377,5,3,3
1257,740,3,3
795,621,1,3
1199,924,4,3
1166,191,4,4
522,717,4,3
60,722,4,3
1461,607,4,3
26,658,4,3
766,895,4,3
831,811,4,3
912,764,4,3
1231,780,4,3
747,734,4,3
1435,181,1,3
54,785,4,3
1633,866,3,3
976,271,4,4
369,319,3,4
1555,228,3,4
612,119,4,4
1506,532,4,3
1599,752,3,3
1669,868,3,3
1030,89,4,3
1671,691,4,3
566,779,4,3
843,917,4,3
178,610,4,3
1517,522,4,3
1349,804,4,3
163,727,4,3
266,894,4,3
498,156,4,4
1097,791,4,3
726,278,4,3
76,873,3,3
879,548,4,4
685,689,4,3
149,235,4,4
1339,170,4,4
568,563,4,3
837,556,4,3
1025,522,4,3
844,173,4,3
9,369,4,3
1167,98,4,4
1020,77,4,4
560,748,4,3
1524,516,4,3
251,330,4,3
1091,421,4,4
1204,845,3,3
970,556,4,3
204,368,3,4
231,835,4,3
1331,453,3,4
489,761,3,3
1574,749,4,3
1284,71,4,4
725,847,3,3
205,42,4,4
387,606,4,3
80,343,4,4
643,821,4,3
945,114,4,4
1017,750,3,3
949,38,4,4
136,286,4,4
1051,571,3,3
1624,609,2,3
610,426,4,4
1161,228,3,4
1475,560,3,3
1522,678,3,3
1622,798,3,3
1167,530,4,4
1300,817,3,3
1553,723,3,3
171,829,4,3
1676,521,3,4
1529,795,3,3
883,749,4,3
209,916,3,3
225,575,3,3
792,146,4,4
1099,38,4,4
187,678,3,3
1581,370,4,4
1180,207,3,4
878,266,3,4
1522,928,5,3
1403,591,4,3
1617,38,4,4
1076,404,3,4
1037,205,3,3
1154,143,4,4
1299,103,4,4
631,690,3,3
480,454,4,2
1561,839,3,3
405,301,4,4
1122,258,4,4
1145,555,4,3
260,793,4,3
1600,660,3,2
312,904,4,3
1674,585,4,3
267,497,3,4
754,719,3,3
1002,160,4,4
271,629,4,3
558,563,4,3
1617,929,4,3
1373,827,3,3
883,463,3,3
762,884,4,3
1405,363,3,4
1390,203,3,4
1049,824,3,3
121,665,2,3
735,461,3,4
141,93,3,4
1616,412,4,4
656,65,4,4
834,925,3,3
192,711,4,3
1581,919,3,3
116,7,4,4
1618,770,4,3
245,44,4,4
201,667,4,3
1381,200,4,3
635,870,3,3
1149,484,4,4
1612,94,4,4
861,337,4,4
3,224,3,3
993,223,4,4
445,10,4,4
1314,821,4,3
1388,638,4,3
1177,220,4,4
338,443,3,4
917,290,3,4
1167,663,4,3
1492,21,3,3
535,867,4,3
683,78,3,4
795,404,3,4
946,874,4,3
505,441,4,4
624,823,4,3
670,258,4,4
714,290,3,4
1312,136,4,3
584,352,4,4
1484,196,4,4
1066,124,4,4
1168,100,3,4
560,324,4,3
678,748,2,3
765,689,4,3
22,805,1,3
1594,53,4,4
888,650,3,3
1055,143,4,4
1228,833,3,3
1439,118,5,3
472,894,3,3
1168,193,4,4
304,58,4,4
919,309,4,4
1492,582,3,3
383,226,4,4
610,687,3,3
206,195,3,4
1640,398,4,4
878,548,4,3
1045,269,3,4
1314,533,3,3
1238,849,5,3
1319,521,3,3
1312,555,4,3
50,878,4,3
130,199,3,3
13,761,3,3
685,357,3,3
992,828,3,3
92,934,4,3
1245,831,4,3
646,55,3,4
1465,46,4,4
1607,32,3,4
47,349,3,4
1200,878,3,3
1361,726,3,3
1110,879,4,3
1227,746,4,3
1165,765,4,3
775,549,4,4
813,130,4,4
1051,363,3,4
942,868,3,2
311,488,3,4
1480,141,3,4
1012,216,4,4
1244,182,4,4
935,912,4,3
987,916,3,3
832,152,4,3
964,115,4,4
893,363,3,4
343,619,4,3
487,549,4,3
317,316,3,4
1546,158,4,4
518,331,4,4
465,762,3,3
1190,741,3,3
782,299,3,4
645,288,4,4
865,411,4,4
1209,417,3,4
316,328,5,4
291,102,3,3
1375,674,4,3
778,809,3,3
869,244,4,4
274,865,2,3
359,211,3,4
388,529,4,3
859,671,4,3
1549,788,3,3
518,325,3,4
1523,800,4,3
316,269,4,4
117,500,4,4
313,411,4,4
952,561,3,3
970,436,4,4
910,600,4,3
567,892,4,3
165,596,4,3
1613,33,4,4
1649,468,4,4
737,364,3,4
777,44,4,4
1293,832,3,3
1431,926,3,3
1254,564,3,3
534,49,3,3
385,943,4,3
728,433,4,4
1416,858,3,3
1047,456,3,4
315,620,4,3
1127,647,4,3
953,673,4,3
527,68,3,4
631,703,4,3
56,765,4,3
603,737,4,3
875,149,3,3
1559,866,3,3
71,858,3,3
490,100,3,4
1059,48,4,4
1260,657,3,3
44,833,3,3
684,506,5,4
994,287,4,3
406,419,4,3
1436,728,4,3
202,138,4,3
928,211,3,4
1139,327,3,4
99,901,4,3
1406,416,4,4
1198,117,4,4
377,548,4,3
914,679,4,3
709,570,3,3
1185,491,4,4
1529,692,3,3
741,431,3,4
82,821,4,3
1496,344,4,4
1045,217,3,3
1521,43,4,4
1254,345,4,4
77,474,5,3
31,657,3,3
1535,414,4,4
223,54,4,4
1074,294,3,4
339,2,4,4
1544,939,4,3
133,574,4,3
216,604,3,3
459,115,4,4
991,80,4,4
1608,706,3,3
1239,102,2,3
917,22,3,4
1457,759,4,3
1190,423,4,4
613,885,3,3
549,74,4,4
1245,747,4,3
159,738,4,3
500,129,3,3
422,101,3,3
143,496,3,4
642,920,3,3
583,902,3,3
1141,511,4,3
1454,17,3,4
382,342,3,4
431,528,4,4
997,152,4,3
472,420,4,3
220,246,3,3
1546,399,3,2
687,358,4,4
392,337,5,4
1127,433,4,4
1100,860,3,3
1630,328,3,4
382,9,4,4
371,166,4,4
1416,25,4,4
2,879,4,3
427,163,3,4
127,79,4,4
570,152,4,3
186,544,3,3
440,503,4,3
1397,794,4,3
1459,637,2,3
1389,653,3,2
710,872,3,3
1043,231,4,4
600,733,3,3
1082,867,4,3
1181,406,4,4
446,250,4,4
1552,370,4,4
1646,220,4,4
1038,330,4,3
735,237,4,3
56,665,5,3
558,677,4,3
1496,326,3,4
840,265,4,4
650,102,3,3
794,792,3,3
1206,493,4,4
232,834,4,3
87,190,3,4
948,684,3,3
608,486,3,4
1122,783,4,3
1258,340,4,3
816,439,4,4
380,300,4,4
1294,427,5,3
189,715,3,3
39,362,3,4
1402,246,3,3
832,762,3,3
766,752,3,3
280,255,3,3
1230,843,3,2
234,98,4,4
196,894,4,3
181,801,4,3
1311,405,1,2
1562,605,4,3
10,497,3,4
137,770,4,3
420,233,4,3
266,231,4,4
34,453,3,4
6,595,3,3
319,315,4,3
1463,696,4,3
1399,452,3,4
29,409,4,4
116,551,4,4
669,414,4,4
1494,336,3,2
1291,112,4,4
733,939,4,3
1303,706,3,3
1573,389,4,4
225,238,3,4
813,11,3,4
408,825,4,3
1600,651,3,3
1338,433,4,4
1084,330,5,3
778,696,4,3
1151,646,3,3
1113,90,4,4
840,653,4,2
437,861,4,3
869,312,4,3
544,644,4,3
104,815,4,3
461,589,3,3
1056,617,3,3
823,403,4,4
1463,63,3,4
614,322,4,3
986,837,3,3
879,503,4,3
1582,256,4,4
58,830,4,3
46,416,4,4
1553,188,4,4
129,515,3,4
342,679,4,3
1332,116,3,4
723,852,3,3
957,528,4,4
412,235,4,4
726,14,4,4
141,1,3,4
1340,912,4,3
1006,924,4,3
191,710,4,3
1024,349,3,4
1184,403,4,4
1256,328,3,4
1299,61,3,3
1387,459,3,4
967,355,4,3
618,70,3,4
948,879,4,3
1087,862,4,3
812,842,4,3
363,55,3,4
839,747,4,3
1504,231,4,4
1489,496,3,4
690,648,3,3
101,176,4,4
645,153,3,3
1657,645,4,3
958,230,4,4
168,746,3,3
1293,826,4,3
510,551,4,4
1177,35,3,4
1444,27,3,4
1402,503,4,3
1422,737,4,3
1612,71,4,4
1471,252,4,3
830,402,4,4
1382,622,3,3
1464,265,4,4
103,227,3,4
1585,358,4,4
642,882,4,3
921,574,4,3
1503,25,4,4
1342,924,4,3
1256,355,4,3
1607,121,4,4
1654,21,3,3
593,743,4,3
1295,715,3,3
932,415,4,3
915,773,3,3
1622,236,3,4
548,3,3,3
209,750,3,3
1039,294,3,4
1347,22,3,4
821,181,1,3
826,765,4,3
330,757,3,3
375,439,4,4
395,391,4,4
486,719,3,3
1383,143,4,4
484,284,4,4
890,210,4,3
129,458,4,4
557,830,4,3
308,224,3,2
1487,105,3,4
1435,437,4,4
322,442,3,4
1099,207,3,4
613,496,3,4
1469,385,3,4
997,577,4,3
1177,417,3,4
320,287,4,3
1041,431,3,4
123,238,3,4
1462,60,4,4
699,713,3,3
1076,298,4,4
1560,851,3,3
157,376,4,4
1467,407,3,4
1344,766,3,3
933,779,4,3
1364,747,4,3
431,431,3,4
1556,240,4,4
1593,73,4,4
537,457,4,3
41,264,4,3
1086,296,4,3
1020,641,4,3
1478,148,4,3
868,280,4,4
1413,738,4,3
910,690,3,3
598,912,4,3
1378,526,3,3
487,420,4,3
1088,94,4,4
74,312,4,3
1153,245,3,4
1650,702,2,3
348,312,4,3
1664,654,4,3
996,897,4,3
617,665,3,3
724,840,4,3
1313,216,4,4
497,376,4,4
1636,490,3,3
819,298,4,4
617,383,4,3
1102,542,3,4
588,818,3,3
1141,573,4,3
787,142,4,4
1175,253,4,4
709,37,4,4
271,261,4,3
1221,477,4,3
1463,621,4,3
837,602,4,3
1520,497,3,4
366,479,3,4
1510,1,4,4
936,604,3,3
421,845,3,3
271,352,4,4
284,518,4,3
776,223,3,4
1312,82,3,4
132,116,3,4
347,93,3,4
1624,254,3,4
826,650,3,3
1505,373,4,4
1477,735,3,3
624,333,4,4
562,552,3,3
1200,737,4,3
833,311,4,4
351,691,4,3
224,117,4,4
1253,257,4,3
1332,411,4,4
998,487,4,4
1280,149,3,3
61,498,4,4
194,367,4,3
1349,135,3,4
468,312,4,3
287,511,4,4
535,131,4,3
1318,49,3,3
1576,757,3,3
1487,893,3,3
1312,634,3,3
1349,633,3,3
1335,601,3,3
921,696,4,3
193,78,3,4
1189,406,4,4
340,799,4,3
1049,765,4,3
312,761,3,3
264,591,4,3
1246,808,4,3
1178,389,4,4
148,637,3,3
1640,213,4,3
979,105,3,4
862,931,4,3
464,323,4,4
813,285,4,4
1291,917,4,3
1619,208,4,4
875,677,4,3
927,482,3,4
1614,633,3,3
1672,258,4,4
1445,709,4,3
1449,737,4,3
1555,293,3,4
684,249,4,3
1419,102,3,2
633,582,3,3
1261,557,4,4
213,626,2,3
446,8,4,4
1292,565,5,3
771,185,4,3
1465,628,5,3
786,588,4,3
863,927,4,3
591,767,4,3
197,184,4,4
1535,32,3,4
901,592,4,3
1195,359,4,4
1035,54,4,4
1300,907,5,3
1416,832,3,3
816,781,4,3
468,929,4,3
1313,355,4,3
409,658,4,3
912,136,4,3
916,490,3,3
651,474,5,3
834,538,4,3
329,216,4,4
246,330,4,3
80,870,3,3
871,827,3,3
840,523,4,3
189,33,4,4
53,450,4,4
970,122,4,4
431,471,3,4
227,800,4,3
570,693,3,3
1656,558,4,3
759,320,4,4
412,332,4,3
1002,651,3,3
1413,447,4,4
867,836,4,3
81,756,3,3
671,534,4,3
463,34,4,4
723,874,4,3
602,618,3,3
1219,784,4,3
328,43,4,4
598,383,4,3
810,332,4,3
1406,517,3,3
830,260,4,3
1034,129,3,3
1040,278,4,3
1549,539,4,3
898,240,5,4
120,507,5,3
359,337,4,4
564,844,4,3
1095,397,4,4
106,614,3,3
1221,79,4,3
264,62,3,4
1315,435,3,4
254,513,4,3
259,523,4,3
1288,740,3,3
986,745,3,3
23,45,4,4
766,451,3,3
854,382,3,4
488,656,3,3
904,490,3,3
1285,713,3,3
988,572,3,3
1440,766,3,3
1427,198,3,4
1634,869,3,3
618,93,3,4
760,476,3,4
297,265,4,4
798,701,4,3
1621,470,4,4
1535,727,3,3
546,464,4,3
629,354,3,4
299,517,3,4
1370,216,4,4
995,34,4,4
882,885,3,3
1248,726,3,3
1602,636,4,3
971,526,3,3
