user,item,rating,cosine,jaccard,pearson,pip,mpip
747,526,5,4.0,3.0,4.0,4.0,4.0
125,1180,3,3.0,3.0,3.0,3.0,3.0
249,421,5,4.0,4.0,4.0,4.0,3.0
634,476,3,4.0,3.0,4.0,4.0,3.0
655,612,3,0.0,4.0,4.0,4.0,3.0
797,1254,2,3.0,3.0,3.0,3.0,3.0
296,255,2,3.0,3.0,3.0,3.0,4.0
328,11,3,4.0,4.0,4.0,3.0,4.0
411,222,3,0.0,3.0,3.0,3.0,4.0
215,185,4,4.0,4.0,4.0,4.0,4.0
437,473,5,4.0,3.0,1.0,3.0,4.0
456,1017,4,3.0,3.0,3.0,3.0,3.0
582,246,4,3.0,3.0,4.0,3.0,4.0
872,274,3,0.0,3.0,4.0,4.0,3.0
688,349,5,4.0,3.0,4.0,3.0,3.0
394,4,4,3.0,3.0,4.0,4.0,4.0
314,787,2,4.0,3.0,4.0,4.0,4.0
102,167,2,3.0,3.0,4.0,4.0,4.0
201,48,3,0.0,3.0,4.0,4.0,4.0
258,272,5,3.0,3.0,3.0,3.0,3.0
541,781,5,4.0,3.0,4.0,4.0,3.0
759,117,5,3.0,3.0,3.0,3.0,3.0
59,79,5,4.0,3.0,4.0,4.0,4.0
18,58,4,0.0,4.0,4.0,4.0,4.0
450,1028,4,4.0,3.0,4.0,4.0,3.0
234,1457,3,3.0,3.0,3.0,3.0,3.0
347,943,4,3.0,3.0,2.0,3.0,4.0
178,720,3,0.0,3.0,4.0,3.0,4.0
666,26,3,4.0,3.0,4.0,4.0,5.0
455,276,4,3.0,4.0,4.0,3.0,4.0
804,554,2,4.0,3.0,4.0,4.0,4.0
655,471,3,0.0,3.0,4.0,4.0,3.0
290,1079,2,3.0,3.0,4.0,4.0,4.0
878,794,4,3.0,3.0,3.0,2.0,4.0
788,218,4,3.0,3.0,4.0,3.0,3.0
354,887,4,0.0,3.0,4.0,3.0,4.0
222,73,4,3.0,3.0,1.0,3.0,3.0
752,752,3,3.0,3.0,3.0,3.0,4.0
882,1,5,3.0,3.0,4.0,3.0,4.0
786,385,4,3.0,3.0,3.0,4.0,4.0
790,959,3,4.0,3.0,3.0,3.0,3.0
582,268,4,3.0,3.0,4.0,3.0,3.0
639,519,4,3.0,4.0,3.0,3.0,5.0
784,333,4,3.0,3.0,1.0,3.0,4.0
913,919,4,0.0,3.0,4.0,4.0,4.0
733,287,3,4.0,3.0,3.0,3.0,3.0
523,393,5,3.0,3.0,3.0,4.0,4.0
194,356,2,3.0,3.0,3.0,4.0,3.0
393,720,3,3.0,3.0,3.0,3.0,3.0
860,289,3,3.0,3.0,3.0,3.0,4.0
484,24,1,0.0,3.0,3.0,4.0,4.0
605,879,3,3.0,3.0,5.0,3.0,3.0
457,727,4,4.0,3.0,4.0,4.0,4.0
254,200,3,4.0,4.0,4.0,4.0,4.0
92,116,3,0.0,3.0,4.0,3.0,4.0
766,182,4,0.0,3.0,3.0,3.0,4.0
7,449,3,4.0,3.0,4.0,3.0,3.0
456,226,2,3.0,3.0,3.0,3.0,3.0
497,265,4,3.0,3.0,3.0,3.0,4.0
875,921,5,0.0,3.0,4.0,4.0,4.0
181,1357,1,1.0,1.0,1.0,1.0,4.0
291,581,5,4.0,3.0,4.0,4.0,4.0
397,588,4,4.0,3.0,4.0,3.0,3.0
82,218,3,4.0,4.0,4.0,4.0,3.0
119,213,5,4.0,4.0,4.0,3.0,4.0
352,156,4,0.0,3.0,4.0,4.0,4.0
863,872,2,3.0,3.0,3.0,3.0,3.0
13,507,1,4.0,3.0,4.0,3.0,4.0
479,380,3,0.0,3.0,3.0,3.0,3.0
694,215,3,0.0,4.0,4.0,4.0,3.0
889,659,4,3.0,4.0,3.0,3.0,4.0
568,519,3,4.0,4.0,4.0,4.0,4.0
345,469,5,4.0,4.0,4.0,4.0,4.0
69,240,3,0.0,3.0,3.0,3.0,3.0
328,651,5,4.0,3.0,3.0,4.0,3.0
832,25,2,4.0,4.0,4.0,4.0,3.0
472,1034,3,4.0,3.0,3.0,3.0,4.0
330,195,3,4.0,3.0,4.0,4.0,4.0
717,303,4,0.0,3.0,4.0,3.0,3.0
734,604,4,4.0,3.0,3.0,4.0,4.0
505,951,3,3.0,4.0,3.0,3.0,3.0
522,128,4,3.0,3.0,3.0,3.0,4.0
407,478,4,0.0,4.0,4.0,4.0,4.0
538,176,4,4.0,3.0,4.0,4.0,4.0
833,467,2,4.0,3.0,3.0,3.0,3.0
367,441,3,4.0,3.0,4.0,4.0,3.0
880,62,3,3.0,3.0,3.0,3.0,3.0
682,12,5,4.0,3.0,5.0,3.0,4.0
13,604,5,4.0,4.0,4.0,3.0,4.0
721,333,3,4.0,3.0,4.0,3.0,3.0
1,157,4,4.0,3.0,-8.0,4.0,4.0
457,367,4,4.0,3.0,3.0,3.0,4.0
246,215,2,4.0,3.0,4.0,4.0,4.0
587,914,4,3.0,4.0,3.0,3.0,3.0
499,524,4,4.0,4.0,4.0,4.0,4.0
693,127,4,3.0,3.0,3.0,3.0,4.0
347,288,5,4.0,3.0,3.0,3.0,3.0
145,202,4,4.0,4.0,4.0,4.0,4.0
608,76,4,4.0,3.0,3.0,3.0,4.0
655,15,3,0.0,3.0,4.0,4.0,4.0
457,1119,4,4.0,3.0,4.0,4.0,4.0
452,945,4,3.0,4.0,3.0,3.0,3.0
303,340,5,0.0,3.0,4.0,3.0,4.0
341,908,3,3.0,3.0,4.0,3.0,3.0
415,136,5,4.0,4.0,3.0,4.0,4.0
854,343,3,0.0,3.0,3.0,3.0,4.0
571,144,2,0.0,3.0,4.0,3.0,3.0
95,89,3,3.0,3.0,3.0,3.0,4.0
236,132,4,3.0,3.0,3.0,4.0,4.0
92,432,3,0.0,4.0,4.0,3.0,4.0
5,380,3,3.0,3.0,3.0,3.0,2.0
73,433,4,4.0,3.0,3.0,4.0,3.0
279,591,2,3.0,3.0,3.0,4.0,4.0
71,181,3,4.0,3.0,4.0,4.0,3.0
457,252,4,4.0,3.0,3.0,3.0,4.0
535,645,4,4.0,3.0,4.0,4.0,4.0
480,272,4,3.0,4.0,3.0,3.0,4.0
853,358,1,3.0,3.0,3.0,3.0,3.0
144,281,3,4.0,3.0,4.0,4.0,4.0
643,88,2,4.0,3.0,3.0,3.0,4.0
342,15,3,3.0,3.0,1.0,3.0,4.0
234,181,3,4.0,3.0,3.0,4.0,4.0
642,996,2,4.0,3.0,4.0,4.0,4.0
880,394,3,3.0,3.0,3.0,3.0,3.0
98,210,4,3.0,3.0,4.0,4.0,4.0
318,340,4,4.0,3.0,4.0,4.0,4.0
556,513,4,4.0,3.0,4.0,4.0,4.0
796,880,3,4.0,3.0,4.0,3.0,4.0
354,900,4,4.0,4.0,3.0,4.0,3.0
692,1028,3,3.0,3.0,3.0,3.0,3.0
97,655,5,4.0,4.0,3.0,3.0,4.0
339,293,5,0.0,3.0,3.0,3.0,3.0
6,513,4,4.0,3.0,4.0,4.0,4.0
158,96,4,4.0,3.0,4.0,4.0,3.0
222,24,3,3.0,3.0,3.0,3.0,4.0
336,288,3,0.0,3.0,4.0,4.0,3.0
154,175,5,0.0,3.0,4.0,4.0,4.0
627,568,2,0.0,3.0,3.0,4.0,5.0
82,7,3,4.0,3.0,4.0,4.0,4.0
601,47,3,4.0,3.0,4.0,4.0,4.0
664,724,3,4.0,3.0,4.0,4.0,4.0
882,205,5,4.0,3.0,4.0,4.0,4.0
592,751,3,3.0,3.0,5.0,3.0,4.0
327,1070,4,3.0,3.0,3.0,4.0,3.0
630,732,4,0.0,3.0,4.0,4.0,3.0
457,238,5,4.0,3.0,-1.0,4.0,4.0
286,652,4,4.0,4.0,4.0,4.0,4.0
682,570,2,3.0,3.0,4.0,3.0,3.0
364,319,3,4.0,3.0,3.0,3.0,3.0
682,1093,3,3.0,3.0,3.0,3.0,3.0
500,204,3,4.0,3.0,4.0,4.0,4.0
532,452,5,4.0,3.0,4.0,4.0,4.0
758,324,5,4.0,3.0,4.0,3.0,4.0
561,550,1,3.0,3.0,3.0,3.0,3.0
843,660,2,4.0,4.0,4.0,4.0,4.0
449,558,4,4.0,3.0,3.0,3.0,3.0
346,147,4,2.0,3.0,2.0,3.0,4.0
13,529,4,4.0,4.0,4.0,3.0,4.0
469,654,4,4.0,3.0,4.0,4.0,4.0
615,303,5,4.0,3.0,2.0,3.0,4.0
720,347,3,4.0,4.0,3.0,3.0,3.0
894,52,4,3.0,4.0,3.0,4.0,3.0
506,521,5,4.0,3.0,4.0,4.0,4.0
862,568,3,4.0,3.0,3.0,3.0,3.0
233,215,5,4.0,3.0,4.0,4.0,4.0
10,513,4,4.0,4.0,4.0,4.0,4.0
764,200,4,0.0,3.0,4.0,4.0,3.0
101,1047,2,3.0,4.0,3.0,3.0,4.0
922,159,3,3.0,3.0,4.0,3.0,3.0
758,421,4,4.0,3.0,4.0,4.0,4.0
173,259,3,4.0,3.0,4.0,3.0,3.0
896,1284,2,3.0,3.0,3.0,3.0,4.0
305,300,3,3.0,3.0,4.0,3.0,4.0
363,11,5,0.0,4.0,4.0,4.0,4.0
797,988,1,3.0,3.0,3.0,3.0,3.0
495,582,4,0.0,3.0,4.0,4.0,4.0
399,187,3,3.0,3.0,4.0,4.0,4.0
805,739,1,4.0,3.0,3.0,3.0,4.0
799,321,4,3.0,3.0,3.0,3.0,3.0
314,274,3,4.0,3.0,4.0,3.0,4.0
940,319,2,3.0,3.0,4.0,3.0,4.0
568,1005,1,2.0,3.0,-2.0,3.0,3.0
524,22,3,4.0,3.0,4.0,3.0,4.0
164,148,5,4.0,3.0,4.0,4.0,4.0
278,22,5,4.0,4.0,3.0,3.0,4.0
630,127,2,0.0,3.0,4.0,4.0,4.0
271,709,3,0.0,3.0,4.0,4.0,3.0
92,225,3,3.0,3.0,3.0,3.0,4.0
870,209,4,4.0,3.0,3.0,4.0,4.0
58,1103,5,4.0,3.0,4.0,4.0,4.0
401,143,4,4.0,3.0,4.0,2.0,4.0
419,286,4,3.0,3.0,3.0,3.0,4.0
435,946,2,2.0,3.0,2.0,3.0,3.0
454,480,4,4.0,4.0,4.0,4.0,5.0
591,1017,3,4.0,3.0,4.0,4.0,4.0
868,447,2,4.0,3.0,10.0,3.0,3.0
795,514,4,4.0,4.0,4.0,3.0,4.0
158,745,4,4.0,3.0,4.0,4.0,4.0
880,276,4,3.0,3.0,4.0,4.0,4.0
329,651,4,3.0,3.0,3.0,3.0,4.0
769,473,3,4.0,3.0,4.0,3.0,3.0
886,762,5,3.0,3.0,3.0,3.0,4.0
500,405,4,3.0,3.0,4.0,4.0,3.0
637,515,4,3.0,3.0,3.0,3.0,3.0
748,657,4,4.0,4.0,4.0,4.0,4.0
913,508,3,0.0,3.0,4.0,3.0,4.0
337,831,1,3.0,3.0,4.0,3.0,3.0
323,238,4,4.0,3.0,4.0,4.0,4.0
83,322,3,3.0,3.0,3.0,3.0,3.0
630,325,3,0.0,3.0,4.0,3.0,3.0
573,836,3,4.0,4.0,4.0,4.0,4.0
404,259,5,3.0,3.0,3.0,3.0,3.0
161,315,5,0.0,3.0,3.0,3.0,3.0
350,515,5,3.0,3.0,4.0,4.0,4.0
124,98,4,4.0,4.0,4.0,4.0,4.0
222,849,4,3.0,3.0,2.0,3.0,3.0
450,381,2,4.0,3.0,3.0,3.0,4.0
886,819,4,3.0,3.0,3.0,3.0,4.0
178,100,4,0.0,3.0,4.0,4.0,4.0
558,508,5,4.0,3.0,3.0,3.0,4.0
82,462,4,4.0,4.0,3.0,4.0,3.0
741,427,5,4.0,4.0,3.0,3.0,4.0
378,1220,3,3.0,3.0,3.0,3.0,3.0
435,587,3,3.0,3.0,3.0,3.0,3.0
398,732,4,3.0,4.0,4.0,4.0,4.0
345,476,3,4.0,3.0,4.0,3.0,3.0
416,421,5,4.0,4.0,4.0,4.0,3.0
140,302,4,3.0,3.0,4.0,4.0,4.0
617,674,3,3.0,3.0,3.0,3.0,3.0
843,588,2,3.0,3.0,3.0,3.0,4.0
870,171,4,4.0,3.0,4.0,3.0,3.0
438,286,2,3.0,3.0,4.0,3.0,3.0
623,227,4,4.0,3.0,3.0,4.0,3.0
13,238,3,3.0,3.0,3.0,3.0,4.0
593,73,2,4.0,3.0,4.0,4.0,4.0
22,568,4,3.0,3.0,3.0,3.0,4.0
661,501,4,4.0,4.0,4.0,4.0,3.0
534,1327,2,4.0,1.0,1.0,1.0,4.0
393,1181,3,3.0,3.0,3.0,3.0,3.0
383,132,5,0.0,4.0,4.0,4.0,4.0
268,25,3,3.0,3.0,3.0,3.0,4.0
343,202,4,4.0,4.0,4.0,4.0,4.0
184,64,4,3.0,3.0,3.0,4.0,4.0
487,356,4,4.0,3.0,4.0,4.0,4.0
863,682,3,3.0,3.0,4.0,3.0,4.0
916,101,3,4.0,3.0,3.0,3.0,3.0
117,1014,3,3.0,3.0,3.0,3.0,4.0
907,821,5,5.0,3.0,5.0,5.0,4.0
276,175,5,4.0,3.0,4.0,4.0,4.0
745,302,4,0.0,3.0,3.0,3.0,4.0
886,824,4,3.0,3.0,3.0,3.0,3.0
303,141,3,0.0,3.0,3.0,3.0,4.0
560,134,5,3.0,4.0,3.0,4.0,4.0
851,480,5,4.0,4.0,4.0,4.0,4.0
271,40,1,4.0,3.0,4.0,4.0,4.0
882,582,5,4.0,3.0,3.0,3.0,4.0
676,482,4,4.0,4.0,4.0,4.0,4.0
569,258,5,0.0,3.0,3.0,4.0,4.0
752,351,3,0.0,3.0,4.0,3.0,3.0
340,417,5,0.0,4.0,4.0,3.0,4.0
92,24,3,0.0,3.0,4.0,3.0,4.0
417,1411,3,0.0,3.0,3.0,3.0,3.0
336,63,2,3.0,3.0,3.0,3.0,3.0
334,740,3,0.0,3.0,4.0,4.0,4.0
221,258,1,4.0,3.0,4.0,4.0,4.0
577,173,5,3.0,3.0,4.0,4.0,4.0
254,1091,3,3.0,3.0,3.0,3.0,3.0
826,62,4,4.0,3.0,3.0,3.0,3.0
524,66,3,3.0,3.0,3.0,3.0,3.0
314,399,3,4.0,3.0,3.0,3.0,4.0
542,121,2,3.0,3.0,3.0,3.0,4.0
94,930,2,4.0,3.0,4.0,4.0,4.0
114,615,2,4.0,4.0,4.0,4.0,4.0
13,228,4,2.0,3.0,2.0,2.0,4.0
58,347,3,3.0,3.0,3.0,3.0,3.0
18,629,3,0.0,3.0,4.0,4.0,4.0
6,100,5,4.0,3.0,2.0,3.0,4.0
405,86,1,2.0,3.0,2.0,2.0,5.0
706,294,4,3.0,3.0,3.0,3.0,3.0
474,515,5,4.0,3.0,4.0,4.0,4.0
346,385,5,3.0,3.0,3.0,3.0,3.0
896,480,3,3.0,4.0,3.0,3.0,4.0
194,456,1,3.0,3.0,3.0,4.0,4.0
8,233,4,3.0,3.0,7.0,3.0,4.0
221,476,2,4.0,3.0,4.0,4.0,4.0
106,495,4,4.0,4.0,4.0,4.0,4.0
606,1047,2,0.0,4.0,3.0,3.0,3.0
916,3,3,3.0,3.0,3.0,4.0,3.0
49,640,1,4.0,3.0,4.0,3.0,3.0
713,342,3,4.0,3.0,4.0,3.0,4.0
405,1249,1,2.0,3.0,2.0,2.0,2.0
601,164,4,4.0,3.0,4.0,4.0,3.0
332,255,4,3.0,4.0,3.0,3.0,4.0
474,182,5,3.0,3.0,3.0,4.0,4.0
168,744,5,4.0,3.0,3.0,3.0,3.0
815,265,5,0.0,3.0,4.0,4.0,4.0
399,97,4,4.0,3.0,4.0,4.0,4.0
752,347,4,4.0,4.0,2.0,3.0,3.0
825,125,5,3.0,3.0,4.0,3.0,4.0
102,332,3,3.0,3.0,3.0,3.0,4.0
363,559,3,0.0,3.0,4.0,4.0,4.0
387,258,4,4.0,3.0,4.0,4.0,4.0
582,455,1,3.0,3.0,4.0,3.0,3.0
463,1284,4,3.0,3.0,3.0,4.0,3.0
212,863,2,4.0,4.0,4.0,4.0,4.0
497,423,3,3.0,3.0,3.0,3.0,4.0
540,340,4,4.0,3.0,3.0,3.0,3.0
788,235,3,4.0,3.0,3.0,4.0,3.0
267,7,5,3.0,3.0,4.0,3.0,4.0
659,712,3,4.0,3.0,4.0,4.0,4.0
568,656,3,3.0,3.0,10.0,3.0,3.0
749,405,2,0.0,3.0,3.0,4.0,4.0
471,418,3,3.0,4.0,3.0,3.0,3.0
727,127,4,4.0,3.0,4.0,3.0,4.0
347,819,1,4.0,3.0,4.0,4.0,4.0
94,390,5,4.0,4.0,4.0,3.0,4.0
637,147,1,0.0,3.0,3.0,4.0,4.0
342,286,4,3.0,3.0,3.0,3.0,4.0
647,300,4,4.0,3.0,3.0,3.0,4.0
301,755,4,0.0,3.0,4.0,4.0,4.0
704,197,5,4.0,4.0,4.0,4.0,4.0
715,1011,4,3.0,3.0,3.0,3.0,3.0
798,692,4,3.0,3.0,8.0,3.0,4.0
321,462,4,3.0,4.0,3.0,3.0,4.0
896,152,3,3.0,4.0,3.0,3.0,4.0
487,222,4,4.0,3.0,3.0,3.0,4.0
138,483,5,4.0,3.0,4.0,4.0,4.0
280,68,3,0.0,3.0,3.0,3.0,4.0
943,1044,3,1.0,1.0,1.0,1.0,3.0
428,332,4,3.0,3.0,3.0,3.0,4.0
653,862,2,3.0,3.0,3.0,3.0,4.0
23,511,5,4.0,3.0,3.0,3.0,4.0
537,1025,1,3.0,3.0,3.0,3.0,4.0
428,294,4,3.0,3.0,3.0,3.0,3.0
922,550,3,3.0,3.0,4.0,3.0,4.0
682,420,3,4.0,4.0,3.0,4.0,4.0
187,65,5,4.0,3.0,4.0,4.0,4.0
389,240,3,4.0,3.0,4.0,4.0,4.0
456,743,2,3.0,3.0,3.0,3.0,2.0
699,151,3,0.0,3.0,3.0,3.0,3.0
271,663,4,4.0,4.0,4.0,4.0,4.0
230,214,4,4.0,4.0,4.0,4.0,4.0
664,69,3,4.0,3.0,4.0,4.0,4.0
60,216,4,0.0,4.0,4.0,4.0,4.0
92,68,3,0.0,3.0,3.0,3.0,3.0
779,255,4,3.0,3.0,4.0,3.0,3.0
943,28,4,1.0,1.0,1.0,1.0,4.0
13,210,3,3.0,3.0,3.0,3.0,4.0
474,179,5,4.0,3.0,4.0,4.0,4.0
366,218,3,4.0,4.0,4.0,4.0,3.0
455,241,4,3.0,3.0,3.0,3.0,3.0
292,429,5,4.0,4.0,4.0,4.0,3.0
320,123,4,3.0,3.0,3.0,3.0,4.0
276,831,3,3.0,3.0,3.0,3.0,3.0
424,689,1,4.0,4.0,4.0,3.0,3.0
385,745,4,3.0,3.0,4.0,3.0,3.0
363,751,1,0.0,3.0,4.0,3.0,3.0
101,121,4,4.0,3.0,3.0,3.0,4.0
393,627,4,3.0,4.0,3.0,3.0,2.0
798,602,3,3.0,4.0,3.0,3.0,3.0
881,601,5,3.0,4.0,3.0,3.0,4.0
30,304,4,0.0,3.0,4.0,3.0,3.0
521,597,2,0.0,3.0,3.0,4.0,3.0
488,56,4,4.0,3.0,4.0,4.0,4.0
871,182,5,4.0,3.0,4.0,4.0,4.0
724,259,2,4.0,3.0,4.0,4.0,3.0
654,473,2,3.0,3.0,4.0,3.0,3.0
401,535,2,3.0,4.0,3.0,3.0,4.0
481,50,4,3.0,3.0,3.0,4.0,4.0
752,271,5,3.0,3.0,3.0,3.0,4.0
63,929,3,3.0,3.0,1.0,1.0,3.0
466,321,2,3.0,3.0,3.0,4.0,4.0
551,770,2,3.0,3.0,4.0,3.0,4.0
817,294,4,3.0,3.0,4.0,4.0,3.0
903,157,4,4.0,3.0,4.0,3.0,4.0
18,132,5,0.0,4.0,4.0,4.0,4.0
916,85,2,3.0,3.0,3.0,2.0,3.0
357,455,5,0.0,3.0,3.0,3.0,3.0
911,423,4,4.0,3.0,4.0,4.0,4.0
62,433,5,4.0,4.0,5.0,4.0,3.0
5,384,3,3.0,3.0,3.0,3.0,3.0
551,216,5,4.0,4.0,3.0,4.0,4.0
416,147,5,4.0,3.0,4.0,4.0,3.0
77,192,3,0.0,4.0,4.0,4.0,4.0
327,82,2,3.0,3.0,3.0,3.0,3.0
343,175,5,4.0,3.0,3.0,4.0,4.0
538,174,4,3.0,3.0,4.0,4.0,4.0
63,268,3,3.0,3.0,3.0,3.0,4.0
663,693,4,3.0,3.0,3.0,3.0,3.0
13,453,2,3.0,4.0,3.0,3.0,3.0
325,1,2,3.0,3.0,4.0,3.0,4.0
7,269,3,3.0,4.0,3.0,3.0,4.0
660,898,4,3.0,4.0,3.0,4.0,4.0
243,660,4,4.0,4.0,4.0,4.0,4.0
804,250,4,4.0,3.0,1.0,4.0,4.0
68,763,1,4.0,3.0,4.0,3.0,4.0
864,775,1,0.0,3.0,3.0,3.0,4.0
33,682,4,4.0,4.0,4.0,4.0,4.0
903,746,2,4.0,3.0,3.0,3.0,3.0
308,417,3,0.0,4.0,4.0,4.0,4.0
339,211,5,4.0,3.0,4.0,3.0,4.0
846,92,4,4.0,3.0,4.0,4.0,4.0
932,654,5,4.0,3.0,4.0,4.0,4.0
16,410,5,3.0,3.0,4.0,3.0,3.0
38,432,1,0.0,3.0,4.0,4.0,4.0
221,1016,3,4.0,4.0,4.0,4.0,4.0
932,488,5,4.0,4.0,4.0,4.0,4.0
903,931,2,3.0,3.0,3.0,3.0,3.0
102,248,3,4.0,4.0,4.0,3.0,4.0
264,475,5,3.0,3.0,5.0,4.0,4.0
655,1400,3,0.0,3.0,3.0,4.0,3.0
363,653,3,0.0,3.0,4.0,4.0,3.0
566,78,1,3.0,3.0,4.0,4.0,3.0
354,152,3,0.0,3.0,4.0,4.0,5.0
815,526,4,0.0,4.0,4.0,4.0,4.0
174,340,5,0.0,3.0,3.0,3.0,3.0
90,656,5,3.0,3.0,3.0,3.0,4.0
393,395,3,3.0,3.0,3.0,3.0,3.0
307,313,5,3.0,3.0,3.0,3.0,3.0
664,92,4,4.0,3.0,4.0,4.0,4.0
805,595,3,4.0,4.0,4.0,3.0,4.0
158,181,3,4.0,4.0,3.0,4.0,4.0
566,467,3,3.0,3.0,3.0,3.0,3.0
619,245,4,4.0,3.0,2.0,3.0,3.0
286,417,3,4.0,4.0,4.0,4.0,4.0
916,235,3,4.0,3.0,3.0,4.0,3.0
715,73,4,3.0,3.0,3.0,3.0,3.0
269,170,2,3.0,4.0,4.0,4.0,4.0
280,586,4,0.0,4.0,3.0,3.0,4.0
272,187,5,0.0,4.0,4.0,4.0,4.0
804,1025,4,3.0,3.0,5.0,3.0,4.0
345,196,5,4.0,4.0,4.0,4.0,4.0
561,356,1,3.0,4.0,3.0,3.0,3.0
416,692,5,4.0,4.0,4.0,4.0,4.0
911,627,3,4.0,3.0,4.0,3.0,4.0
545,193,3,4.0,3.0,4.0,4.0,4.0
38,768,5,0.0,3.0,4.0,4.0,3.0
916,531,4,4.0,4.0,3.0,3.0,4.0
192,269,3,3.0,3.0,4.0,3.0,3.0
268,176,5,3.0,3.0,3.0,3.0,4.0
543,234,4,0.0,3.0,4.0,4.0,4.0
43,501,4,4.0,4.0,4.0,4.0,4.0
501,696,4,0.0,3.0,4.0,4.0,3.0
189,44,4,4.0,3.0,2.0,3.0,4.0
175,172,5,4.0,4.0,4.0,4.0,4.0
758,455,4,3.0,3.0,3.0,3.0,3.0
293,469,4,4.0,4.0,5.0,4.0,3.0
1,21,1,3.0,3.0,4.0,4.0,4.0
533,696,3,4.0,3.0,4.0,4.0,4.0
22,998,1,3.0,3.0,3.0,3.0,3.0
586,265,5,4.0,3.0,4.0,4.0,5.0
367,559,4,4.0,3.0,4.0,4.0,3.0
940,301,3,3.0,4.0,3.0,3.0,4.0
425,209,2,3.0,3.0,3.0,3.0,4.0
682,780,3,3.0,3.0,4.0,3.0,3.0
659,56,5,3.0,3.0,4.0,4.0,4.0
923,472,4,4.0,3.0,3.0,3.0,4.0
551,479,3,4.0,4.0,4.0,4.0,4.0
671,451,4,3.0,3.0,3.0,3.0,3.0
739,526,5,0.0,4.0,4.0,4.0,4.0
751,272,4,4.0,3.0,4.0,4.0,4.0
606,180,4,0.0,3.0,4.0,4.0,4.0
6,185,5,4.0,3.0,4.0,4.0,4.0
183,62,2,3.0,3.0,3.0,3.0,3.0
537,79,3,3.0,3.0,3.0,3.0,4.0
532,1,5,4.0,3.0,4.0,4.0,4.0
514,202,4,4.0,3.0,4.0,4.0,4.0
561,676,3,3.0,4.0,3.0,3.0,3.0
875,428,4,4.0,4.0,3.0,3.0,3.0
276,272,5,3.0,3.0,3.0,3.0,3.0
303,722,2,0.0,3.0,4.0,4.0,4.0
311,82,5,4.0,3.0,4.0,4.0,4.0
543,89,4,0.0,3.0,4.0,4.0,4.0
151,121,5,4.0,3.0,-0.0,3.0,4.0
186,880,3,0.0,3.0,3.0,3.0,4.0
168,123,3,3.0,3.0,4.0,3.0,4.0
406,488,4,4.0,4.0,4.0,4.0,4.0
639,471,2,4.0,3.0,3.0,3.0,3.0
484,300,4,0.0,3.0,4.0,4.0,4.0
804,318,5,3.0,4.0,5.0,3.0,4.0
425,854,4,3.0,3.0,3.0,3.0,3.0
23,662,3,4.0,3.0,3.0,4.0,4.0
566,660,4,3.0,3.0,4.0,4.0,3.0
940,238,4,4.0,3.0,4.0,4.0,4.0
511,358,1,0.0,3.0,3.0,3.0,3.0
214,250,2,3.0,3.0,3.0,4.0,4.0
1,219,1,3.0,3.0,3.0,3.0,4.0
429,1228,3,4.0,3.0,3.0,3.0,3.0
332,295,3,3.0,3.0,3.0,3.0,4.0
244,708,4,0.0,3.0,4.0,3.0,4.0
796,49,3,3.0,3.0,4.0,3.0,3.0
308,504,4,0.0,4.0,4.0,3.0,4.0
276,709,4,3.0,3.0,3.0,3.0,3.0
157,289,4,3.0,3.0,3.0,3.0,3.0
207,183,2,0.0,3.0,4.0,4.0,3.0
429,1301,4,3.0,3.0,4.0,3.0,3.0
938,546,3,3.0,3.0,3.0,3.0,4.0
373,217,3,4.0,3.0,4.0,4.0,4.0
221,32,4,4.0,4.0,4.0,4.0,3.0
164,826,4,3.0,3.0,3.0,4.0,4.0
64,87,4,4.0,3.0,4.0,4.0,4.0
43,371,4,4.0,3.0,4.0,4.0,4.0
545,720,3,3.0,3.0,3.0,4.0,3.0
177,160,4,4.0,3.0,4.0,4.0,4.0
716,215,5,4.0,3.0,4.0,4.0,3.0
815,686,5,0.0,3.0,4.0,4.0,5.0
840,506,5,3.0,3.0,4.0,4.0,4.0
405,171,1,2.0,3.0,2.0,2.0,4.0
663,183,4,3.0,3.0,3.0,3.0,3.0
207,195,3,0.0,3.0,3.0,3.0,4.0
158,202,5,4.0,4.0,3.0,4.0,4.0
279,165,4,4.0,4.0,4.0,4.0,5.0
737,258,5,3.0,3.0,3.0,3.0,3.0
92,1142,4,3.0,4.0,4.0,4.0,4.0
328,449,3,4.0,3.0,3.0,3.0,2.0
13,316,5,3.0,4.0,4.0,3.0,4.0
916,198,4,4.0,3.0,4.0,3.0,3.0
215,218,3,4.0,4.0,4.0,4.0,4.0
316,549,5,0.0,4.0,4.0,4.0,3.0
655,655,3,0.0,3.0,4.0,4.0,4.0
425,976,1,3.0,3.0,4.0,3.0,3.0
860,517,4,0.0,3.0,4.0,4.0,4.0
533,293,3,0.0,3.0,4.0,4.0,3.0
374,1049,1,0.0,3.0,3.0,3.0,3.0
911,507,4,4.0,3.0,4.0,4.0,4.0
626,264,1,3.0,3.0,2.0,3.0,3.0
346,566,5,3.0,3.0,3.0,3.0,4.0
372,447,5,4.0,3.0,3.0,3.0,3.0
666,656,4,4.0,3.0,3.0,3.0,4.0
872,332,3,0.0,3.0,3.0,3.0,3.0
796,188,2,4.0,3.0,3.0,4.0,4.0
699,828,3,3.0,3.0,1.0,1.0,3.0
773,235,4,3.0,3.0,3.0,3.0,3.0
62,69,4,4.0,3.0,4.0,4.0,4.0
910,414,4,3.0,4.0,3.0,3.0,3.0
